FID	IID	Pheno
494	494	1.09362807157763
1627	1627	-0.565260182901343
2158	2158	-0.426242790548079
304	304	-0.0269882728590523
1612	1612	-1.33238435815258
521	521	-0.168779372013718
1667	1667	-0.342242822827937
426	426	1.29969611016694
1964	1964	-0.498092297561246
727	727	0.612134326933625
2033	2033	0.519410757616618
2392	2392	0.80376520721396
439	439	0.661570936880323
812	812	0.430214457288513
566	566	0.0316864891686485
1069	1069	0.853626784610657
58	58	-0.867728745564497
749	749	1.89988686910738
1916	1916	0.06519107505695
163	163	0.426372558907623
1142	1142	-0.374389410742741
2273	2273	0.648550128242425
2385	2385	0.265860528234766
37	37	0.518299207926346
1920	1920	-1.9700991683553
123	123	1.63121596194595
1980	1980	-1.44769276933391
1422	1422	-1.39472400049221
1725	1725	-0.646070553326312
1295	1295	1.34197356921683
1175	1175	0.751266873294953
1221	1221	0.152591337780509
1107	1107	0.118500177919433
1251	1251	0.832124027025103
2292	2292	0.107663569037359
1702	1702	-1.05981676697042
957	957	1.42863868174286
886	886	-1.95542641232203
138	138	-0.707612053688458
1130	1130	0.075071532667413
2117	2117	-2.34566256980652
528	528	-0.172239144747041
1269	1269	-0.376860810197014
1623	1623	0.420253727944082
941	941	1.63395355352116
1334	1334	-0.436304646942388
1753	1753	0.950929977183662
1564	1564	-0.629603583408147
320	320	0.645195570932712
2183	2183	1.39840808655258
1140	1140	0.29401214894875
2145	2145	-0.157387583378641
2229	2229	0.174365124251984
198	198	-1.01214794372719
1817	1817	0.733723069046427
1352	1352	-0.67894169788008
731	731	0.832845968499687
1012	1012	0.842258298022718
1722	1722	1.02759884927778
1679	1679	0.665881436349079
2283	2283	-1.20933085640051
1850	1850	0.306744642467101
1658	1658	-1.47929412490968
17	17	-0.50668845844745
1316	1316	-0.130865656348383
1898	1898	-2.15834784840338
1567	1567	0.964916007982825
2177	2177	-0.607144518330635
1235	1235	-0.942196712654432
1110	1110	-0.100370502217741
618	618	-1.01993118109559
54	54	-0.422188769164124
1418	1418	-2.75410504974514
2108	2108	1.25706517878692
1120	1120	-0.991077137224068
902	902	0.820022801862363
2342	2342	-1.0009841825085
2050	2050	0.596309503623234
1391	1391	-0.398115401543176
798	798	0.102067825439238
43	43	-0.885170636455594
1552	1552	-0.18236865747813
888	888	1.20282154859324
777	777	0.993029584561222
1571	1571	0.168747720242667
2105	2105	-0.653222673212049
1993	1993	0.18802474192775
1601	1601	0.546095628513474
2055	2055	0.110585869204803
838	838	-0.837503818310082
2130	2130	-0.0251412467161262
937	937	0.67276957605236
1202	1202	0.163660760615052
2230	2230	0.843414877148648
573	573	0.223418493363401
2362	2362	0.566056499991643
1510	1510	0.728759431387284
2190	2190	-0.905339810655524
1985	1985	-0.41302811349452
1402	1402	-0.594573830377115
105	105	0.289093512877452
393	393	0.573933988546016
1138	1138	0.171216841366402
1084	1084	0.204599528699316
88	88	-0.710241941101642
120	120	-1.19908165647728
332	332	-1.08306847613323
2308	2308	1.11040658285058
2185	2185	-0.22890572353532
2076	2076	-0.414970059642822
1323	1323	-0.624826462762792
1356	1356	-1.26604394153531
343	343	-0.261416803793322
2200	2200	0.540729547970619
718	718	-0.838314451899739
80	80	-0.486267322251098
1260	1260	-1.27725076583339
431	431	-1.11050023648729
2045	2045	1.20463581039084
1712	1712	0.244910736911381
1899	1899	2.02473407115128
919	919	-1.07067758439331
1544	1544	-1.22032329983753
593	593	0.965184340913912
228	228	0.130164798104522
2006	2006	0.0913133929022308
2192	2192	0.683939781173583
1522	1522	-0.0936503151124337
762	762	-0.445387961688896
1466	1466	-0.752690926951095
170	170	1.80255992093849
708	708	0.781961423270955
693	693	-0.411751811888504
2026	2026	-1.08167795602229
926	926	-0.612667459670822
2168	2168	-0.871398354994719
1095	1095	-0.599177994231664
187	187	1.19153672853008
1497	1497	1.07113947147817
1353	1353	0.0114638992516429
1410	1410	0.943502507427278
1828	1828	1.16729578932882
2383	2383	-0.175765158669098
339	339	-1.17743938341427
1763	1763	1.45652521726711
1629	1629	1.45578873812543
2337	2337	0.404545248070688
1308	1308	0.890239909252795
1891	1891	1.23339228392428
215	215	0.907768841705468
999	999	0.0582464995481501
477	477	0.11135748440505
2368	2368	-1.79086261780572
1464	1464	0.433907161882509
752	752	-0.803604977775881
1960	1960	-0.912187156242151
1534	1534	0.179076107578521
1467	1467	0.946329890215575
2191	2191	-0.49273727919936
1222	1222	0.434221631462666
772	772	1.9164761531519
1068	1068	0.633513066071032
801	801	-1.21244322130747
87	87	1.22529196918449
1995	1995	-1.21929005887241
491	491	-0.772192907520669
453	453	0.318586154345835
1591	1591	0.0801724671093397
989	989	0.795055449179764
870	870	-0.929706887298939
2228	2228	1.02516326080137
1230	1230	1.55913824664076
385	385	-0.763899362399607
518	518	1.01671712873709
490	490	-1.06641472679046
1750	1750	-0.0910240151840571
688	688	0.200095315667566
970	970	1.47473610737926
1319	1319	-0.355559486560912
1664	1664	-0.321863980595693
1889	1889	0.0390953501089306
1696	1696	-0.774326395786384
459	459	-2.10221030990341
1737	1737	-0.449704025044377
218	218	-0.31510197836299
1219	1219	-1.87637233939069
2136	2136	1.41094748148544
2093	2093	-1.25319329423297
1118	1118	1.45695029216738
1052	1052	-1.58004639302479
1184	1184	0.440336194241864
847	847	-1.85210741754699
1758	1758	1.84928972432547
207	207	0.460243327775808
1112	1112	-0.932193016837483
1821	1821	-1.43828255338321
132	132	-0.624159643714559
1709	1709	0.260173677882519
1449	1449	-0.666886151910085
961	961	0.0114269734326421
1668	1668	1.6855217235457
183	183	0.540257867797069
1894	1894	0.168600249512593
29	29	-1.59245282324672
1858	1858	-0.358346996333794
2146	2146	-0.455379958902189
610	610	0.622108424057467
400	400	0.214284685116659
1046	1046	0.994175785870531
1915	1915	-0.348489272240389
2134	2134	-0.0859612332935734
1843	1843	-0.638542680507746
1861	1861	0.535755527139679
93	93	0.769616654980263
359	359	1.69357109253619
1326	1326	0.696662029300243
295	295	0.865531042119868
2049	2049	0.0352887180000456
1244	1244	-0.766881662240014
1688	1688	1.38451174206046
702	702	1.82989160399979
2149	2149	1.50224623007629
373	373	1.59842926531154
747	747	0.0964430608982716
1784	1784	-0.542918609791195
595	595	-0.935831419040093
1398	1398	0.467671226152585
2279	2279	-1.56389367393831
1144	1144	0.687932296152294
1413	1413	0.693414112144197
835	835	0.00949663792967126
745	745	0.796335621824138
2165	2165	1.80276734159138
2096	2096	-0.908839054027399
1959	1959	2.36343808133397
2206	2206	-0.340653828036448
458	458	-2.07894718924608
1649	1649	1.84038449334494
1347	1347	0.639953756002152
1009	1009	1.59298766072616
2035	2035	-0.802637192598091
1446	1446	1.74905955890119
2306	2306	0.000702722467798789
520	520	0.82617229496962
1613	1613	0.574953914050696
346	346	1.61125291446058
1171	1171	1.09939531838846
2069	2069	-0.486745924489891
660	660	0.770634164243082
1035	1035	-0.710984936838556
1415	1415	1.39371331775261
943	943	-0.586072952596366
616	616	-0.246636656845072
676	676	0.513939864285763
1979	1979	2.60739702606053
108	108	0.386303045536518
1989	1989	-0.503058767591559
1951	1951	0.913776489741847
330	330	-1.79074717478317
266	266	0.105737795174383
1253	1253	-0.0302059168010421
2363	2363	-0.528251556697804
1871	1871	-0.207417336120841
151	151	0.0749117296880378
1518	1518	-1.48981693227795
793	793	-0.528992146641334
1508	1508	-0.763372616831484
580	580	0.122150982186498
2114	2114	-1.70994401689637
923	923	-0.883213935177615
1542	1542	1.09208623678242
2211	2211	-2.23582456676295
589	589	1.11933995895461
2288	2288	-0.514638591533921
2365	2365	-0.57775987097348
1759	1759	0.219158216123046
1440	1440	0.747263900696388
1624	1624	-0.399785407802811
827	827	-0.411221469887423
1812	1812	-0.685859726752858
1487	1487	-0.331850329285994
808	808	-0.53135377976397
1250	1250	0.969167793708236
1482	1482	-0.86342963486152
949	949	0.864955684078593
275	275	0.450730082882581
1761	1761	1.203342472431
221	221	0.595334505798807
1380	1380	-0.165377821892259
2208	2208	0.248729482455729
2289	2289	-1.32717938436186
1605	1605	-0.566208474690317
813	813	0.170786080908107
210	210	0.00453816849335242
1620	1620	-0.200726551210322
296	296	0.615058725404233
1805	1805	-0.0760558300710142
1671	1671	-1.39442496979423
185	185	-1.20078280387078
536	536	0.0643264067062964
117	117	-0.824908380164584
455	455	-0.594182383306216
2159	2159	-1.88472780524676
819	819	-0.147011351791243
2000	2000	0.767499398760845
522	522	0.356869326523335
1838	1838	-0.486532986137743
1693	1693	1.5089656817306
2187	2187	-2.14412412458141
1540	1540	1.17526410268145
1173	1173	-0.30633316195096
1485	1485	0.436412515581809
1445	1445	0.547120725975825
384	384	-0.242107819753302
1170	1170	-1.08736429659644
2322	2322	0.687714700546851
168	168	0.844336467294505
1653	1653	0.135080324056832
2001	2001	1.79269473257794
1768	1768	-0.508358054552155
764	764	-0.44633989079964
1210	1210	1.36315571854516
1726	1726	0.495688993070842
2227	2227	0.502699667129048
1484	1484	2.21798195274594
2171	2171	-0.408955625093765
2103	2103	0.476262108193085
442	442	-1.71150661464797
14	14	-0.392678082375659
1234	1234	-1.6311414445992
1026	1026	0.234491527076269
229	229	1.22578133820774
1990	1990	-0.0161220220760854
1669	1669	0.191457800648085
1988	1988	-0.0971614004507873
1530	1530	0.817396839998281
1363	1363	-1.52153000127023
1340	1340	-0.0878413419449668
319	319	-0.62447824302584
1452	1452	1.01592412234835
53	53	-0.916982785537775
544	544	-1.13933156383166
2261	2261	0.900908015374416
981	981	1.97724957923214
12	12	-0.344755560096459
947	947	0.671160845576326
667	667	0.132017216395699
211	211	1.26458646546315
893	893	-1.43752561491946
99	99	-0.0374032547563286
746	746	0.728982323612697
732	732	-1.75488767041405
140	140	0.800012657008393
517	517	1.39665556344565
276	276	-1.09047288680134
139	139	0.773905278735831
85	85	0.448375111854005
403	403	1.13099068337927
1468	1468	-0.119681258140653
1641	1641	-0.700757269158605
650	650	1.44065374178978
1302	1302	0.117904777186582
687	687	-0.280806564514022
2225	2225	1.83222057865645
2099	2099	-0.569693876234329
1047	1047	-0.433567567605106
2019	2019	0.0812397393279071
242	242	-0.681658682501189
2245	2245	-0.708123944600021
2241	2241	0.756013829884122
1945	1945	-0.0398958087889785
649	649	0.14401662632462
424	424	0.869868509427949
421	421	0.556416863208241
986	986	1.30585707822028
2186	2186	0.85982709342906
486	486	-0.351383282404418
2073	2073	0.275140780054163
1773	1773	1.16325537086261
1187	1187	0.327714009850266
996	996	3.01580348964819
881	881	1.71452092076791
1967	1967	0.456505660527551
55	55	-2.67086724885482
1243	1243	-0.185433759346693
1593	1593	-0.41152008194075
1587	1587	0.15767696688103
2315	2315	1.00882753547225
2175	2175	0.0537043736432507
741	741	1.00086719591489
883	883	0.09429418286468
1417	1417	0.902475241822385
2199	2199	0.877840823797653
2064	2064	-0.93812608703021
2285	2285	1.01826674752326
407	407	-0.0242031345043368
1166	1166	-0.46424082139529
632	632	-1.32167633666194
879	879	-0.404128776021969
90	90	0.0947429469570659
465	465	-2.25000670273204
543	543	-0.192666538144554
963	963	0.104922118735459
148	148	-0.780800045098407
1249	1249	-0.302706606013355
836	836	-1.25168130180103
1711	1711	0.615177595623587
1135	1135	-1.067282000271
1441	1441	-1.97797575617919
245	245	-0.962077842241298
2022	2022	1.7127527108796
1937	1937	-1.46127597610729
1344	1344	-1.33523532257811
1019	1019	-0.376300599725897
57	57	-0.285714604090255
1123	1123	-0.312824408644109
2399	2399	-2.63824597659057
966	966	-0.676657803437674
643	643	-0.61242609269258
1798	1798	-0.132033109223238
873	873	0.567865891212127
2085	2085	0.640913558998783
1582	1582	-0.71510668698701
1982	1982	0.0504724615770269
115	115	-0.23369588824241
717	717	0.917709190095399
1086	1086	-0.0355512029585456
1263	1263	-0.0303606356459118
2344	2344	0.715187884289989
2287	2287	-0.392622928252768
1233	1233	0.992861491105043
1942	1942	-1.08635683868335
2260	2260	-0.295841175862714
112	112	-0.186255060553709
2166	2166	0.706066633274898
1163	1163	-1.4036537577491
1813	1813	-0.00569869840053183
1911	1911	-1.717988240721
269	269	-0.862017965805848
548	548	1.68493106273519
2071	2071	0.682564589796413
2333	2333	0.432953877162865
410	410	0.484167519160558
1030	1030	1.25097364068684
345	345	0.444227246821383
1701	1701	-0.349262353714173
1883	1883	-0.16409881203511
657	657	1.05968943449821
1494	1494	1.56632451676021
952	952	0.131890513526434
1754	1754	-0.315813953961052
64	64	-0.311917159683482
1631	1631	0.185772989713772
481	481	0.0179187304476184
2027	2027	0.615576479776101
842	842	0.895599623280653
1525	1525	1.03501173758318
309	309	0.506467178048384
231	231	-0.727508353504134
563	563	-0.539907200551397
901	901	0.512138495663679
617	617	0.989715400965356
59	59	0.150219455689224
1199	1199	-1.15181958017987
340	340	-2.11436975755688
161	161	1.94276900417963
13	13	1.64503185418216
1710	1710	-1.33144781745673
61	61	-0.0782949854798596
1574	1574	-0.587158106321391
799	799	0.0469267643434309
1723	1723	0.512940777992796
336	336	-0.636435935381393
1599	1599	1.10249183710678
2300	2300	0.938135253833422
581	581	-0.185453844381647
1444	1444	-0.11488238324721
1022	1022	0.198809020828225
502	502	-0.335917731246159
1217	1217	0.409346556799866
980	980	1.00473444921607
27	27	0.761448620751958
834	834	0.662108285829049
911	911	-1.02251716718274
1071	1071	-0.645541158762926
1779	1779	0.0604309003675096
1448	1448	-0.0330699736773182
766	766	-0.562294191388549
2204	2204	1.43096522817677
1264	1264	-0.569670309053152
122	122	-0.277940529052785
214	214	1.05816774025989
814	814	-1.4488779611232
914	914	-0.323387676762634
802	802	0.155573782333809
2124	2124	-0.257774005908365
1267	1267	-0.0526599817364172
2013	2013	0.710589615302738
146	146	-0.541501050936013
495	495	-0.0842506018107022
588	588	0.154482656610624
828	828	1.24628827417944
950	950	0.0712133892237683
2264	2264	-1.98411940448875
222	222	-0.992612321666796
2090	2090	0.062536678411323
1406	1406	0.913517846605565
437	437	-1.70919281963547
1634	1634	-0.228786333164994
2153	2153	0.642029708754133
774	774	1.93177662875068
1970	1970	-1.31110437565169
891	891	0.542927445291337
311	311	1.15415346909927
742	742	-3.37362825762129
2367	2367	1.03761452745692
2042	2042	1.48514842068903
1453	1453	-0.807224912368142
576	576	0.123210228244894
1721	1721	0.115403429030231
2057	2057	0.645313483148945
1878	1878	-2.02084456194557
2364	2364	-0.342660268519882
945	945	-1.34185443891382
526	526	-1.28661140734336
312	312	1.72490148061725
313	313	-0.253363945389502
579	579	-1.01796065140244
2366	2366	1.0128502757638
500	500	0.297517383788007
1953	1953	-0.34862109098407
1562	1562	0.00300769385388353
867	867	0.425857408560435
2235	2235	-0.939947785108747
590	590	-0.293300374612274
630	630	-0.991076594438311
1059	1059	-1.96701373948286
2357	2357	0.507291628415049
317	317	-0.793468428993156
2376	2376	-1.54019838547137
466	466	1.02851342562106
1578	1578	0.0558539794181739
2056	2056	0.394327482611478
2004	2004	-0.664527563305871
1225	1225	-0.730938312090547
796	796	0.933120405080162
638	638	1.22009303486648
1401	1401	1.25233690060588
1212	1212	-0.458007732984454
743	743	-1.36639176925451
1427	1427	-0.732466661647941
2374	2374	-1.3330444459279
1057	1057	1.45583284242911
1053	1053	0.880765555457502
2193	2193	-0.119730044519911
240	240	1.66867728590164
1676	1676	0.892239761945006
537	537	1.96494849990169
36	36	0.37929796393029
1887	1887	1.47235334039651
344	344	0.194353804540172
1311	1311	-0.420262682092959
2179	2179	0.00408155045046396
1717	1717	-0.591553273516472
2345	2345	0.183762123967743
1536	1536	-0.130396672103497
1978	1978	-1.91117985410267
1734	1734	0.857473607702603
2262	2262	0.672258180302438
2267	2267	0.462276071525654
2238	2238	1.46814630783973
656	656	0.652109844380683
1568	1568	-1.64086290408716
1300	1300	0.127570922290278
2128	2128	1.80805236624157
1796	1796	-0.297732709212647
299	299	0.597733630654062
2112	2112	-0.127981648981212
1317	1317	0.0467486625669764
1247	1247	0.499162150151922
1687	1687	0.684397952843997
10	10	2.02838519013197
2271	2271	-0.212186478886105
38	38	0.118473192685066
856	856	1.14237731975712
1231	1231	-1.20759583239998
1704	1704	-0.352736767176992
868	868	-0.124762269406622
642	642	-0.401559512938952
2290	2290	1.92262478337692
1409	1409	-0.889474261915888
778	778	-1.5977007627425
2369	2369	0.833272536606714
613	613	-0.996842912981586
1338	1338	1.44155837129516
921	921	-1.65694818823061
1825	1825	-0.441946542995782
158	158	1.88719079727354
2078	2078	0.0771711354618822
800	800	-0.0784512089478042
1521	1521	-0.742903546978013
733	733	-1.01171510722787
681	681	-0.751972544732939
1926	1926	0.87618843632339
141	141	0.52332476467499
1031	1031	-0.302118120498943
9	9	-0.16174367881265
225	225	1.58647739640255
287	287	2.02039397877162
2139	2139	-0.327239917782814
1652	1652	0.329820952939633
972	972	-1.59149239962828
209	209	0.862755538060432
2060	2060	1.62645118952403
2016	2016	-1.85753154297756
1730	1730	-1.62441441704577
1432	1432	0.0441524064828658
39	39	-0.373262440300026
1305	1305	-1.03375223859132
1287	1287	0.738333673125654
1585	1585	-0.859736861191559
1537	1537	1.00524191924789
1897	1897	-0.526397920756942
469	469	-1.55225691579273
438	438	-0.457614464071474
1690	1690	1.06671409474144
1127	1127	1.21124771091749
291	291	0.18503450342743
1102	1102	1.99129749989242
111	111	0.545624155561606
1349	1349	0.0255324599038793
1237	1237	-0.592278805097594
2107	2107	-0.740216615620308
337	337	0.510990408167327
2353	2353	-0.0921458499061807
128	128	0.531904651476818
690	690	0.815997167648274
854	854	1.18480887397611
527	527	-0.524887259666175
701	701	-0.937872857758945
2086	2086	0.989109916228539
1921	1921	-1.72188502268166
1045	1045	0.115275294887699
1811	1811	0.409321711564019
1715	1715	-0.220194496192667
636	636	-0.63122307632659
1752	1752	0.504963632438669
2213	2213	0.10777086977875
1038	1038	0.912671956607544
1790	1790	0.320451014259815
783	783	1.83518281672682
839	839	-0.338821888597139
1513	1513	0.721459174504467
2244	2244	0.65021189542483
2098	2098	1.48107648736932
70	70	-0.623285623475426
422	422	-0.131589233788752
246	246	-0.16818476698777
248	248	0.530340635171424
1032	1032	-1.53475337479691
